user_id,poem_title,rating,comment
User_036,茅屋为秋风所破歌,5,杜甫的茅屋歌展现了忧国忧民的情怀，"大庇天下寒士俱欢颜"的愿望超越了个人。这种推己及人的精神令人敬佩。
User_036,鹿柴,5,王维的鹿柴意境空灵幽远，"空山不见人"的静谧，"但闻人语响"的奇妙，田园的诗意与禅意完美融合。这种宁静令人心向往之。
User_037,出塞,5,边塞诗的经典之作，"但使龙城飞将在，不教胡马度阴山"的豪情壮志。黄沙百战穿金甲的壮烈，烽火岁月的残酷，让人感慨万千。
User_037,过故人庄,5,孟浩然的农家诗温馨动人，"绿树村边合，青山郭外斜"的风景如画。把酒话桑麻的闲适，田园生活的美好，让人心生向往。
User_037,水调歌头,4,苏轼的中秋词是千古绝唱，"但愿人长久，千里共婵娟"寄托了多少美好祝愿。月亮的意象跨越时空，连接故乡与他乡。
User_037,示儿,5,陆游的示儿是爱国主义的绝唱，"王师北定中原日"的期盼是多少代人的心愿。白发将军的遗恨，河山的沦陷，激励着一代又一代人。
User_037,山居秋暝,5,空山新雨后的清新，秋暝时分的宁静，田园生活最美的时刻不过如此。王维笔下的山居生活令人心驰神往。
User_038,凉州词,5,边塞诗的豪迈之作，"葡萄美酒夜光杯"的华美与"欲饮琵琶马上催"的紧迫形成对比。将军们在黄沙中战斗的豪情，烽火岁月的悲壮，让人感慨万千。
User_038,饮酒,5,陶渊明的"采菊东篱下，悠然见南山"是田园诗的典范。篱笆、菊花、南山，构成了一幅完美的隐居图，这种闲适的生活令人向往。
User_038,静夜思,4,李白的思乡诗简短却深刻，"举头望明月，低头思故乡"写尽了多少游子的心声。月光的意象在古诗词中反复出现，寄托了多少相思。
User_038,春望,5,"国破山河在，城春草木深"，杜甫的春望写出了战乱的残酷。白发搔更短的焦虑，感时花溅泪的悲伤，忧国忧民的情怀让人动容。
User_038,枫桥夜泊,5,张继的思乡诗意境凄美，月落乌啼的清冷，江枫渔火的温暖，寒山寺的钟声，构成了思乡最美的画面，让人热泪盈眶。
User_039,白雪歌送武判官归京,4,岑参的边塞诗气势磅礴，"忽如一夜春风来，千树万树梨花开"的奇景令人叹为观止。风雪中送别的苍凉，将军远去的身影，让人不胜唏嘘。
User_039,鹿柴,5,"空山不见人，但闻人语响"，王维把山林的幽静写活了。返景入深林，复照青苔上的光影变化，田园的诗意盎然，令人心旷神怡。
User_039,水调歌头,5,苏轼的中秋词是千古绝唱，"但愿人长久，千里共婵娟"是中秋最美好的祝愿。月亮的意象，团圆的期盼，跨越千年的深情。
User_039,兵车行,5,杜甫的兵车行揭露了战争的残酷，"车辚辚，马萧萧"的混乱场面，"哭声直上干云霄"的悲惨，忧国忧民之情溢于言表。
User_039,关山月,5,李白的边塞诗气势恢宏，"明月出天山，苍茫云海间"的壮美，"由来征战地，不见有人还"的悲凉，烽火连天的残酷让人深思。
User_040,使至塞上,4,大漠孤烟直的意境气势磅礴，边塞的苍凉在这句诗里完美呈现。烽火连天的岁月，将军的铁骑，黄沙漫天的战场，构成了边塞诗最美的画卷。
User_040,归园田居,5,"羁鸟恋旧林，池鱼思故渊"，陶渊明对自由的向往令人敬佩。农家的温馨，田园的闲适，让人心生归隐之意。
User_040,九月九日忆山东兄弟,5,重阳节的思乡诗格外动人，"遥知兄弟登高处，遍插茱萸少一人"的失落，游子的孤独在这首诗里完美呈现。
User_040,茅屋为秋风所破歌,5,杜甫在困境中想到的是天下的寒士，"安得广厦千万间，大庇天下寒士俱欢颜"的愿望超越了个人。这种忧国忧民的精神令人敬佩。
User_040,鹿柴,4,王维的鹿柴写尽了山林的幽静，空山、青苔、斜阳，田园的诗意与禅意完美融合。这种宁静与闲适是多少人的向往。
User_041,出塞,5,边塞诗的巅峰之作，"秦时明月汉时关"的经典，"但使龙城飞将在，不教胡马度阴山"的豪情。黄沙百战穿金甲，烽火岁月的残酷，让人热血沸腾。
User_041,过故人庄,5,孟浩然的农家诗温馨动人，"故人具鸡黍，邀我至田家"的热情，"绿树村边合，青山郭外斜"的风景如画，田园生活的美好让人向往。
User_041,水调歌头,4,苏轼的中秋词是千古绝唱，"人有悲欢离合，月有阴晴圆缺"道尽人生。但愿人长久的祝福，千里共婵娟的美好祝愿，跨越时空。
User_041,示儿,5,陆游的示儿寄托了毕生的期望，"王师北定中原日"的期盼是多少代人的心愿。白发将军的遗恨，河山的沦陷，读来让人热泪盈眶。
User_041,山居秋暝,5,王维的山居秋暝展现了田园生活最美好的一面，明月、清泉、竹喧、莲动，一切都是那么和谐美好，闲适的田园生活令人向往。
User_042,凉州词,5,边塞诗的豪迈之作，"醉卧沙场君莫笑，古来征战几人回"的豪情与悲壮交织。将军们的豪情，黄沙中的战斗，烽火岁月的残酷，让人感慨万千。
User_042,饮酒,5,陶渊明的"采菊东篱下，悠然见南山"是田园诗的典范。篱笆、菊花、南山，构成了一幅完美的隐居图，这种闲适的生活令人向往。
User_042,静夜思,5,李白的思乡诗简短却深刻，"举头望明月，低头思故乡"写尽了多少游子的心声。月光的意象在古诗词中反复出现，寄托了多少相思。
User_042,春望,5,"感时花溅泪，恨别鸟惊心"，杜甫把战乱的悲痛写到了极点。城春草木深的荒凉，白发搔更短的焦虑，忧国忧民的情怀让人动容。
User_042,枫桥夜泊,5,张继的思乡诗意境凄美，月落乌啼的清冷，江枫渔火的温暖，寒山寺的钟声，构成了思乡最美的画面，让人想起了远方的家。
User_043,白雪歌送武判官归京,4,岑参的边塞诗气势磅礴，"胡天八月即飞雪"的奇景让人叹为观止。风雪中送别的苍凉，将军远去的身影，让人不胜唏嘘。
User_043,鹿柴,5,"空山新雨后，天气晚来秋"的清新，王维把山居生活写活了。竹喧归浣女的笑声，莲动下渔舟的惬意，田园之美尽在其中。
User_043,水调歌头,5,苏轼的中秋词寄托了多少美好祝愿，"但愿人长久，千里共婵娟"是中秋最美好的祝愿。月亮的意象跨越时空，连接故乡与他乡。
User_043,兵车行,5,杜甫的兵车行揭露了战争对百姓的摧残，"爷娘妻子走相送"的混乱场面，"哭声直上干云霄"的悲惨，忧国忧民之情让人心碎。
User_043,关山月,5,李白的边塞诗气势恢宏，"明月出天山，苍茫云海间"的壮美，"由来征战地，不见有人还"的悲凉，烽火连天的残酷让人深思。
User_044,使至塞上,5,王维的边塞诗意境开阔，"大漠孤烟直，长河落日圆"的画面感太强了。烽火连天的岁月，黄沙漫天的苍凉，将军的豪情，让人热血沸腾。
User_044,归园田居,5,"久在樊笼里，复得返自然"，陶渊明的田园诗是心灵的归宿。农家的温馨，篱笆小院的闲适，让人心生归隐之意。
User_044,九月九日忆山东兄弟,4,王维的思乡诗在重阳节读来格外动人，"独在异乡为异客"的孤独，"每逢佳节倍思亲"的深情，游子的心酸谁能理解？
User_044,茅屋为秋风所破歌,5,杜甫的茅屋歌展现了忧国忧民的情怀，"大庇天下寒士俱欢颜"的愿望超越了个人。这种推己及人的精神令人敬佩。
User_044,鹿柴,5,王维的鹿柴意境空灵幽远，"空山不见人"的静谧，"但闻人语响"的奇妙，田园的诗意与禅意完美融合。这种宁静令人心向往之。
User_045,出塞,5,边塞诗的经典之作，"但使龙城飞将在，不教胡马度阴山"的豪情壮志。黄沙百战穿金甲的壮烈，烽火岁月的残酷，让人感慨万千。
User_045,过故人庄,5,孟浩然的农家诗温馨动人，"绿树村边合，青山郭外斜"的风景如画。把酒话桑麻的闲适，田园生活的美好，让人心生向往。
User_045,水调歌头,4,苏轼的中秋词是千古绝唱，"但愿人长久，千里共婵娟"寄托了多少美好祝愿。月亮的意象跨越时空，连接故乡与他乡。
User_045,示儿,5,陆游的示儿是爱国主义的绝唱，"王师北定中原日"的期盼是多少代人的心愿。白发将军的遗恨，河山的沦陷，激励着一代又一代人。
User_045,山居秋暝,5,空山新雨后的清新，秋暝时分的宁静，田园生活最美的时刻不过如此。王维笔下的山居生活令人心驰神往。
User_046,凉州词,5,边塞诗的豪迈之作，"葡萄美酒夜光杯"的华美与"欲饮琵琶马上催"的紧迫形成对比。将军们在黄沙中战斗的豪情，烽火岁月的悲壮，让人感慨万千。
